5,7.643622,7.677705,7.702455,7.7048354,7.7754903,7.7791343,7.781036,7.816995,7.816995,7.816995,7.816995,7.816995,7.816995,7.816995,7.816995,7.816995,7.816995,7.816995,7.816995,7.816995,7.8295674,7.829662,7.829662,7.8419333,7.868151,7.89588,7.9469023,7.95618,7.95618,7.95618,7.961295,7.9713216,7.9783382,7.983982,7.983982,7.983982,7.9868217,8.000638,8.028032,8.0505295,8.065016,8.073616,8.08022,8.088067,8.113299,8.113299,8.113299,8.113299,8.115424,8.1177225,8.121385,8.121412,8.123473,8.124032,8.129516,8.130041,8.162309,8.171196,8.171196,8.172902,8.179184,8.180396,8.186899,8.186899,8.2118435,8.214166,8.2151575,8.216833,8.216833,8.220043,8.226793,8.226793,8.238107,8.238107,8.238107,8.238107,8.238107,8.241579,8.292578,8.29638,8.29638,8.29638,8.298549,8.311742,8.317182,8.319696,8.319696,8.319696,8.319696,8.319696,8.32002,8.3323,8.344131,8.344131,8.3464365,8.34863,8.349638,8.362271,8.362271,8.372517,8.373943,8.393598,8.39707,8.399602,8.403162,8.410695,8.418304,8.418304,8.418304,8.418304,8.427391,8.4334955,8.447178,8.449828,8.451455,8.451455,8.451455,8.451455,8.451455,8.451455,8.451455,8.456697,8.465009,8.486161,8.492079,8.50021,8.50021,8.50021,8.501034,8.506482,8.509032,8.509833,8.509833,8.510109,8.518928,8.518928,8.518928,8.518928,8.518928,8.518928,8.527009,8.532162,8.5338955,8.535477,8.538363,8.538363,8.541812,8.551105,8.580277,8.5913,8.604271,8.604271,8.604271,8.604271,8.604271,8.614205,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.618303,8.622727,8.631364,8.635799,8.639259,8.639259,8.647566,8.663509,8.66587,8.673919,8.674868,8.676113,8.683587,8.684891,8.6889925,8.698776,8.705525,8.705525,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.711397,8.716802,8.727286,8.727286,8.727286,8.727286,8.727286,8.760881,8.7663765,8.775895,8.775895,8.77603,8.782433,8.7935,8.809161,8.816079,8.819734,8.819734,8.822449,8.823222,8.832322,8.832322,8.842972,8.84419,8.844606,8.846871,8.846871,8.846871,8.846871,8.846871,8.846871,8.846871,8.846871,8.846871,8.846871,8.846871,8.846871,8.854616,8.86735,8.86735,8.86735,8.86735,8.86735,8.86735,8.86735,8.867873,8.869482,8.872262,8.887604,8.887604,8.887604,8.8884535,8.8884535,8.8884535,8.8884535,8.912528,8.91316,8.920403,8.920656,8.920656,8.927616,8.929591,8.930852,8.930852,8.930852,8.930852,8.930852,8.949658,8.976486,8.9842415,8.9842415,8.9842415,8.99034,8.992226,8.992932,9.002993,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.005881,9.023782,9.02559,9.027948,9.035861,9.050582,9.050582,9.050582,9.068586,9.071999,9.074799,9.075342,9.102384,9.10443,9.110092,9.129599,9.132211,9.133429,9.135485,9.135759,9.135759,9.135759,9.138212,9.138212,9.145692,9.151289,9.151289,9.151289,9.151289,9.152672,9.152672,9.152672,9.152672,9.156529,9.157969,9.157969,9.163911,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.172434,9.180059,9.183913,9.187229,9.19165,9.191974,9.195712,9.21537,9.223108,9.23711,9.23711,9.23765,9.24134,9.24134,9.24134,9.24134,9.244004,9.251096,9.251276,9.254073,9.25452,9.257391,9.268997,9.287197,9.289822,9.308188,9.33003,9.330368,9.331551,9.331551,9.33586,9.351276,9.351276,9.353653,9.36241,9.367235,9.367235,9.367235,9.367235,9.367235,9.37871,9.381218,9.384152,9.384152,9.384152,9.384152,9.384152,9.3944025,9.3944025,9.3944025,9.3944025,9.3944025,9.3944025,9.404059,9.408229,9.415745,9.415745,9.424525,9.427556,9.43926,9.448696,9.453475,9.459027,9.459027,9.468357,9.470313,9.47473,9.494271,9.514974,9.528158,9.528158,9.5320215,9.532283,9.5421505,9.545323,9.567611,9.598255,9.612991,9.612991,9.645719,9.645719,9.645719,9.6459465,9.651314,9.662719,9.662719,9.672796,9.758231,9.765495,9.771273,9.771273,9.830761,9.867333,9.882426,9.882426,9.886419,9.906314,9.911861,9.96391,9.964724,9.9774685,10.000354,10.007513,10.007513,10.007513,10.007513,10.007513,10.007513,10.007513,10.099548,10.109971,10.114938,10.125862,10.162777,10.162777,10.178572,10.191077,10.236373,10.279981,10.347159,10.381054,10.417519,10.417519,10.417519,10.417519,10.417519,10.454139,10.475666,10.586707,10.696517,10.85635,11.030399
1,8.118452,8.118452,8.118452,8.118452,8.118452,8.118452,8.118452,8.118452,8.173008,8.176523,8.185167,8.189808,8.198905,8.208647,8.22404,8.239424,8.239424,8.246856,8.280084,8.281107,8.294884,8.294884,8.322755,8.329634,8.334952,8.338597,8.338597,8.338597,8.351035,8.352537,8.361018,8.361018,8.361018,8.36324,8.367533,8.367533,8.367533,8.367533,8.367533,8.369865,8.369865,8.369865,8.369865,8.369865,8.369865,8.37363,8.37363,8.385167,8.386051,8.388477,8.388477,8.400582,8.411026,8.413173,8.41534,8.41534,8.41534,8.4208355,8.421977,8.421977,8.421977,8.421977,8.421977,8.421977,8.423009,8.436525,8.436525,8.439407,8.441832,8.442059,8.442059,8.442059,8.442059,8.442059,8.442974,8.444999,8.444999,8.444999,8.444999,8.445832,8.457629,8.457629,8.464226,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.481397,8.495404,8.495404,8.495404,8.499127,8.499127,8.499127,8.499127,8.499127,8.499127,8.499127,8.499127,8.499127,8.499127,8.50021,8.500498,8.500498,8.502848,8.502848,8.502848,8.511136,8.512093,8.512093,8.512093,8.515266,8.515266,8.516176,8.518095,8.519694,8.52328,8.52328,8.52328,8.52328,8.52754,8.528324,8.531735,8.535918,8.536021,8.537715,8.539307,8.539307,8.539307,8.539307,8.539307,8.5433035,8.54334,8.54334,8.54334,8.54334,8.54334,8.546507,8.546507,8.546507,8.546507,8.550901,8.550901,8.560107,8.560107,8.565484,8.57567,8.57567,8.57567,8.57567,8.57567,8.57567,8.57567,8.57567,8.5952015,8.595939,8.595939,8.59785,8.59785,8.59785,8.59785,8.59785,8.5980015,8.603057,8.6060505,8.62232,8.623161,8.623161,8.628323,8.630528,8.630528,8.6327,8.634151,8.634202,8.634202,8.639918,8.646535,8.646535,8.646535,8.646535,8.646535,8.653452,8.653452,8.653845,8.653845,8.653854,8.653854,8.655438,8.661,8.662058,8.662058,8.662058,8.662058,8.662058,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.670272,8.674366,8.678334,8.684328,8.684328,8.684754,8.684754,8.687413,8.693123,8.693123,8.694908,8.708257,8.70854,8.708939,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.711804,8.716206,8.716206,8.716206,8.716206,8.716206,8.716206,8.729067,8.729067,8.72928,8.72928,8.72928,8.739816,8.748708,8.749581,8.749581,8.749749,8.750661,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.751536,8.755849,8.755849,8.755849,8.755849,8.757016,8.760911,8.768885,8.768885,8.773801,8.774024,8.78026,8.785954,8.786734,8.786734,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.78913,8.793636,8.793636,8.793672,8.793672,8.793672,8.793672,8.793672,8.801377,8.801377,8.801377,8.8035345,8.80573,8.80573,8.80573,8.80573,8.80573,8.80573,8.811508,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.821154,8.827803,8.834321,8.834604,8.834604,8.834604,8.834604,8.834604,8.84039,8.84039,8.8433,8.845434,8.845629,8.845629,8.845629,8.845629,8.845629,8.845629,8.845629,8.845629,8.847211,8.857967,8.857967,8.857967,8.857967,8.858702,8.858702,8.858702,8.858702,8.860398,8.860398,8.860398,8.860398,8.860398,8.860398,8.860398,8.860398,8.86132,8.86132,8.86132,8.871154,8.87485,8.875442,8.875442,8.875442,8.875442,8.875442,8.875442,8.875442,8.875442,8.875442,8.878104,8.883021,8.883573,8.886458,8.886477,8.8919,8.892013,8.892013,8.892013,8.892013,8.895133,8.895133,8.895133,8.895133,8.895133,8.895133,8.895133,8.89824,8.89824,8.89824,8.89824,8.901376,8.901376,8.911801,8.911919,8.912504,8.913029,8.913029,8.913029,8.916455,8.916455,8.916455,8.916455,8.919048,8.919669,8.919878,8.925023,8.926156,8.926156,8.926156,8.926156,8.926156,8.926156,8.9399395,8.941028,8.946166,8.946166,8.948597,8.95556,8.955702,8.961572,8.961572,8.961572,8.961572,8.961572,8.961572,8.961572,8.962886,8.970092,8.971904,8.97462,8.97462,8.97462,8.993121,8.996239,9.0022,9.006063,9.006063,9.017059,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.020718,9.022933,9.022933,9.029825,9.030823,9.045194,9.048356,9.052647,9.057031,9.057065,9.057185,9.057185,9.057185,9.061374,9.065161,9.075406,9.078844,9.089983,9.089983,9.107965,9.107965,9.109999,9.111791,9.12098,9.136217,9.136217,9.136217,9.136652,9.147726,9.163613,9.165476,9.170451,9.1935,9.199984,9.209409,9.213148,9.214628,9.214628,9.214628,9.214628,9.234112,9.278478,9.284886,9.307937,9.309794,9.317076,9.317076,9.320521,9.320521,9.334792,9.350937,9.363145,9.363145,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.363564,9.364062,9.380465,9.385714,9.390633,9.399271,9.399271,9.399271,9.400612,9.400612,9.423107,9.423107,9.423107,9.423107,9.423107,9.423107,9.423107,9.423107,9.423107,9.424713,9.424713,9.424713,9.424713,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.42848,9.432023,9.4354315,9.43758,9.491098,9.501857,9.504658,9.516709,9.517356,9.517356,9.55059,9.555866,9.562241,9.562241,9.562241,9.562241,9.580345,9.600682,9.727642,9.727642,9.743234,9.759327,9.791485,9.802912,9.813504,9.816355,9.819707,9.8705225,9.909704,9.939951,9.956208,10.027406,10.027406,10.027406,10.027406,10.027406,10.027406,10.027406,10.027406,10.027406,10.027406,10.040302,10.0621195,10.0621195,10.107445,10.122595,10.124419,10.124419,10.129031,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.142985,10.264943,10.264943,10.27064,10.291948,10.291948,10.29859,10.29859,10.29859,10.29859,10.339078,10.406267,10.527055,10.693018
4,7.256535,7.3173876,7.4740987,7.543001,7.6042743,7.674833,7.743601,7.7499332,7.7595396,7.765831,7.7757473,7.776935,7.7871895,7.797763,7.798689,7.8019266,7.8210115,7.8376393,7.8382335,7.838602,7.8409185,7.8497047,7.850836,7.8561115,7.8735485,7.876208,7.8870454,7.8992553,7.909043,7.9233484,7.925608,7.928522,7.935351,7.9396176,7.9413896,7.945598,7.945879,7.9522643,7.974531,7.974806,7.9783926,8.004088,8.004673,8.0260935,8.06063,8.066109,8.116921,8.136534,8.148264,8.15905,8.165723,8.171334,8.174727,8.1751795,8.177582,8.178078,8.18143,8.182643,8.190576,8.203043,8.203214,8.216225,8.217881,8.218799,8.2342415,8.242136,8.264668,8.268074,8.272767,8.281903,8.28668,8.28668,8.308025,8.31674,8.330601,8.334899,8.336508,8.340202,8.342893,8.34416,8.344624,8.3535795,8.354888,8.355187,8.355425,8.358214,8.359024,8.361632,8.363103,8.363103,8.365585,8.366407,8.367279,8.368484,8.383876,8.384173,8.393675,8.418809,8.420753,8.424657,8.42531,8.426518,8.430042,8.434929,8.436199,8.43641,8.450619,8.452861,8.455347,8.461495,8.462419,8.465912,8.469886,8.472469,8.4724865,8.475721,8.483925,8.49645,8.499052,8.505358,8.506564,8.507207,8.51706,8.523189,8.529211,8.529491,8.530717,8.537476,8.539585,8.5460415,8.547758,8.556065,8.55873,8.559056,8.566954,8.5694275,8.5719385,8.5719385,8.581591,8.583485,8.583654,8.587031,8.589527,8.602767,8.602767,8.603747,8.603747,8.603747,8.603747,8.603747,8.607882,8.609647,8.609953,8.613507,8.614935,8.615579,8.617602,8.620102,8.621025,8.622467,8.627473,8.628445,8.62945,8.634053,8.63457,8.636775,8.636881,8.640367,8.644681,8.651226,8.658253,8.662064,8.664672,8.666092,8.669797,8.670011,8.678203,8.682266,8.688478,8.689767,8.694837,8.698257,8.699387,8.706269,8.707825,8.710013,8.7101555,8.710533,8.711373,8.713094,8.715093,8.730707,8.738034,8.73893,8.751633,8.754606,8.754794,8.757718,8.76261,8.763041,8.764217,8.770269,8.774492,8.776834,8.779785,8.780366,8.781197,8.782638,8.785817,8.789107,8.796161,8.796314,8.801199,8.804221,8.804275,8.805819,8.809534,8.809782,8.814599,8.816832,8.816832,8.820944,8.826264,8.832254,8.840879,8.842669,8.843797,8.847345,8.848139,8.84967,8.852091,8.852136,8.852588,8.853808,8.854991,8.857484,8.85979,8.860372,8.862469,8.862898,8.865229,8.879897,8.883085,8.885801,8.887579,8.891852,8.901145,8.908032,8.912567,8.913584,8.915201,8.917288,8.921051,8.921086,8.923373,8.9259205,8.927536,8.927847,8.932973,8.935527,8.940456,8.944694,8.950836,8.96314,8.9637375,8.964353,8.969472,8.971785,8.971819,8.974135,8.977847,8.979924,8.980405,8.988101,9.001731,9.013592,9.018378,9.025139,9.02763,9.030321,9.030321,9.030321,9.031488,9.032862,9.033206,9.036217,9.055426,9.058823,9.058853,9.066032,9.086661,9.09381,9.094453,9.100655,9.112221,9.115581,9.116489,9.118602,9.119691,9.129866,9.13211,9.138382,9.138415,9.140617,9.143261,9.148207,9.155163,9.16048,9.170265,9.17255,9.174838,9.176005,9.183397,9.189631,9.191128,9.196626,9.206383,9.212868,9.213641,9.214972,9.215819,9.220815,9.224625,9.228672,9.228983,9.232539,9.237557,9.24892,9.249217,9.249979,9.255579,9.260366,9.264018,9.268403,9.280729,9.280729,9.281404,9.281522,9.283574,9.284979,9.289755,9.2946,9.296385,9.3017235,9.304243,9.30548,9.3066635,9.310139,9.312799,9.319634,9.321517,9.324899,9.325663,9.331638,9.331788,9.342513,9.348319,9.351904,9.359437,9.364021,9.375506,9.378429,9.384833,9.398031,9.4047365,9.407175,9.408857,9.415491,9.415609,9.433377,9.433766,9.433766,9.438801,9.442444,9.4450035,9.445316,9.445316,9.450365,9.458883,9.458931,9.4685755,9.472441,9.472712,9.475396,9.478787,9.4829645,9.487797,9.489296,9.489392,9.501572,9.513749,9.516206,9.517617,9.520424,9.528896,9.547967,9.548123,9.552244,9.56271,9.593044,9.5949545,9.595643,9.622765,9.63632,9.640903,9.642644,9.644643,9.6485,9.649941,9.654886,9.656214,9.658839,9.660895,9.664325,9.673765,9.677786,9.679745,9.679745,9.683747,9.68854,9.698607,9.705435,9.709208,9.710042,9.71258,9.715065,9.730942,9.736777,9.73859,9.748786,9.749554,9.749617,9.753247,9.760584,9.771636,9.787339,9.792034,9.796216,9.79658,9.80585,9.816006,9.822552,9.827326,9.828128,9.8361845,9.842151,9.853357,9.867103,9.8726425,9.872667,9.873938,9.882708,9.890019,9.905994,9.915375,9.915375,9.92328,9.937874,9.937874,9.939585,9.943894,9.945631,9.957359,9.976713,9.986187,9.986187,9.98761,9.994298,9.996918,10.001805,10.004105,10.011231,10.014084,10.019391,10.022808,10.025415,10.030397,10.031524,10.0347595,10.0347595,10.035039,10.036598,10.042841,10.072892,10.107665,10.108961,10.109908,10.110231,10.124116,10.131072,10.138385,10.160026,10.171373,10.171373,10.174533,10.174965,10.175514,10.204831,10.233081,10.256172,10.26141,10.263029,10.264698,10.268872,10.298821,10.300446,10.301738,10.301738,10.308021,10.334335,10.33867,10.365434,10.365434,10.3755,10.401452,10.401477,10.401632,10.417167,10.420976,10.468363,10.490967,10.491543,10.496709,10.5052595,10.51199,10.515904,10.52164,10.5220995,10.5220995,10.5220995,10.5220995,10.5220995,10.626612,10.629923,10.671147,10.719492,10.730548,10.753228,10.831012,10.837063,10.862356,10.95134,11.004826,11.055421,11.134078,11.143764,11.163567,11.19323,11.254552,11.382798,11.428349,11.640523
3,8.690393,8.714866,8.714866,8.714866,8.714866,8.715455,8.733104,8.733104,8.733104,8.733104,8.733104,8.758927,8.758927,8.758927,8.765581,8.765581,8.765581,8.765581,8.765581,8.778585,8.778585,8.778585,8.778585,8.778585,8.778585,8.822319,8.822319,8.8240385,8.8240385,8.8240385,8.8240385,8.8240385,8.8240385,8.8240385,8.8240385,8.8240385,8.8240385,8.8240385,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.828346,8.834395,8.834395,8.834395,8.834395,8.861427,8.861427,8.861427,8.861427,8.870216,8.889077,8.889077,8.889077,8.889077,8.889077,8.889077,8.898421,8.898421,8.898421,8.898421,8.898421,8.898421,8.898421,8.898421,8.898421,8.898421,8.906911,8.906911,8.906911,8.906911,8.909331,8.909331,8.909331,8.909331,8.909331,9.004727,9.004727,9.004727,9.004727,9.004727,9.134378,9.134378,9.134378,9.134378,9.134378,9.134378,9.134378,9.134378,9.134378,9.151891,9.151891,9.151891,9.151891,9.151891,9.226468,9.226468,9.226468,9.226468,9.226468
2,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419,10.676419
